"";"date";"gesamt"
"2203";2015-12-18;639
"2204";2015-12-19;322
"2205";2015-12-20;423
"2206";2015-12-21;638
"2207";2015-12-22;736
"2208";2015-12-23;603
"2209";2015-12-24;190
"2210";2015-12-25;231
"2211";2015-12-26;277
"2212";2015-12-27;353
"2213";2015-12-28;461
"2214";2015-12-29;414
"2215";2015-12-30;293
"2216";2015-12-31;131
"2217";2016-01-01;55
"2218";2016-01-02;155
"2219";2016-01-03;109
"2220";2016-01-04;269
"2221";2016-01-05;350
"2222";2016-01-06;183
"2223";2016-01-07;529
"2224";2016-01-08;544
"2225";2016-01-09;125
"2226";2016-01-10;180
"2227";2016-01-11;464
"2228";2016-01-12;490
"2229";2016-01-13;439
"2230";2016-01-14;666
"2231";2016-01-15;320
"2232";2016-01-16;79
"2233";2016-01-17;44
"2234";2016-01-18;273
"2235";2016-01-19;273
"2236";2016-01-20;302
"2237";2016-01-21;285
"2238";2016-01-22;271
"2239";2016-01-23;55
"2240";2016-01-24;95
"2241";2016-01-25;556
"2242";2016-01-26;719
"2243";2016-01-27;696
"2244";2016-01-28;592
"2245";2016-01-29;567
"2246";2016-01-30;342
"2247";2016-01-31;60
"2248";2016-02-01;533
"2249";2016-02-02;783
"2250";2016-02-03;347
"2251";2016-02-04;411
"2252";2016-02-05;424
"2253";2016-02-06;411
"2254";2016-02-07;255
"2255";2016-02-08;568
"2256";2016-02-09;492
"2257";2016-02-10;339
"2258";2016-02-11;463
"2259";2016-02-12;525
"2260";2016-02-13;173
"2261";2016-02-14;276
"2262";2016-02-15;641
"2263";2016-02-16;595
"2264";2016-02-17;537
"2265";2016-02-18;621
"2266";2016-02-19;525
"2267";2016-02-20;141
"2268";2016-02-21;192
"2269";2016-02-22;907
"2270";2016-02-23;526
"2271";2016-02-24;551
"2272";2016-02-25;320
"2273";2016-02-26;495
"2274";2016-02-27;256
"2275";2016-02-28;178
"2276";2016-02-29;425
"2277";2016-03-01;250
"2278";2016-03-02;384
"2279";2016-03-03;492
"2280";2016-03-04;566
"2281";2016-03-05;267
"2282";2016-03-06;202
"2283";2016-03-07;665
"2284";2016-03-08;644
"2285";2016-03-09;708
"2286";2016-03-10;686
"2287";2016-03-11;667
"2288";2016-03-12;235
"2289";2016-03-13;208
"2290";2016-03-14;682
"2291";2016-03-15;516
"2292";2016-03-16;567
"2293";2016-03-17;814
"2294";2016-03-18;757
"2295";2016-03-19;509
"2296";2016-03-20;391
"2297";2016-03-21;702
"2298";2016-03-22;773
"2299";2016-03-23;535
"2300";2016-03-24;551
"2301";2016-03-25;105
"2302";2016-03-26;333
"2303";2016-03-27;316
"2304";2016-03-28;475
"2305";2016-03-29;658
"2306";2016-03-30;638
"2307";2016-03-31;1084
"2308";2016-04-01;656
"2309";2016-04-02;537
"2310";2016-04-03;880
"2311";2016-04-04;1416
"2312";2016-04-05;1473
"2313";2016-04-06;692
"2314";2016-04-07;803
"2315";2016-04-08;567
"2316";2016-04-09;257
"2317";2016-04-10;600
"2318";2016-04-11;1393
"2319";2016-04-12;1037
"2320";2016-04-13;1040
"2321";2016-04-14;975
"2322";2016-04-15;738
"2323";2016-04-16;519
"2324";2016-04-17;106
"2325";2016-04-18;574
"2326";2016-04-19;1276
"2327";2016-04-20;1564
"2328";2016-04-21;1667
"2329";2016-04-22;1514
"2330";2016-04-23;300
"2331";2016-04-24;176
"2332";2016-04-25;605
"2333";2016-04-26;596
"2334";2016-04-27;600
"2335";2016-04-28;901
"2336";2016-04-29;1242
"2337";2016-04-30;731
"2338";2016-05-01;267
"2339";2016-05-02;1227
"2340";2016-05-03;939
"2341";2016-05-04;1108
"2342";2016-05-05;854
"2343";2016-05-06;1106
"2344";2016-05-07;876
"2345";2016-05-08;922
"2346";2016-05-09;1518
"2347";2016-05-10;1364
"2348";2016-05-11;1419
"2349";2016-05-12;836
"2350";2016-05-13;490
"2351";2016-05-14;200
"2352";2016-05-15;217
"2353";2016-05-16;110
"2354";2016-05-17;743
"2355";2016-05-18;1465
"2356";2016-05-19;498
"2357";2016-05-20;952
"2358";2016-05-21;805
"2359";2016-05-22;834
"2360";2016-05-23;679
"2361";2016-05-24;329
"2362";2016-05-25;992
"2363";2016-05-26;989
"2364";2016-05-27;1023
"2365";2016-05-28;593
"2366";2016-05-29;686
"2367";2016-05-30;882
"2368";2016-05-31;1134
"2369";2016-06-01;985
"2370";2016-06-02;792
"2371";2016-06-03;975
"2372";2016-06-04;520
"2373";2016-06-05;364
"2374";2016-06-06;1802
"2375";2016-06-07;2122
"2376";2016-06-08;896
"2377";2016-06-09;891
"2378";2016-06-10;1664
"2379";2016-06-11;233
"2380";2016-06-12;421
"2381";2016-06-13;1111
"2382";2016-06-14;1162
"2383";2016-06-15;1321
"2384";2016-06-16;1163
"2385";2016-06-17;836
"2386";2016-06-18;653
"2387";2016-06-19;225
"2388";2016-06-20;1623
"2389";2016-06-21;1317
"2390";2016-06-22;2006
"2391";2016-06-23;1900
"2392";2016-06-24;1654
"2393";2016-06-25;580
"2394";2016-06-26;368
"2395";2016-06-27;1513
"2396";2016-06-28;1870
"2397";2016-06-29;1702
"2398";2016-06-30;1082
"2399";2016-07-01;1717
"2400";2016-07-02;415
"2401";2016-07-03;822
"2402";2016-07-04;1808
"2403";2016-07-05;1945
"2404";2016-07-06;1772
"2405";2016-07-07;1883
"2406";2016-07-08;1604
"2407";2016-07-09;889
"2408";2016-07-10;886
"2409";2016-07-11;1563
"2410";2016-07-12;730
"2411";2016-07-13;717
"2412";2016-07-14;725
"2413";2016-07-15;1152
"2414";2016-07-16;711
"2415";2016-07-17;605
"2416";2016-07-18;1715
"2417";2016-07-19;1953
"2418";2016-07-20;1790
"2419";2016-07-21;1144
"2420";2016-07-22;1320
"2421";2016-07-23;555
"2422";2016-07-24;911
"2423";2016-07-25;1306
"2424";2016-07-26;1400
"2425";2016-07-27;1379
"2426";2016-07-28;1636
"2427";2016-07-29;1540
"2428";2016-07-30;801
"2429";2016-07-31;342
"2430";2016-08-01;1760
"2431";2016-08-02;1487
"2432";2016-08-03;1717
"2433";2016-08-04;1726
"2434";2016-08-05;296
"2435";2016-08-06;642
"2436";2016-08-07;596
"2437";2016-08-08;1836
"2438";2016-08-09;561
"2439";2016-08-10;918
"2440";2016-08-11;1407
"2441";2016-08-12;529
"2442";2016-08-13;965
"2443";2016-08-14;841
"2444";2016-08-15;984
"2445";2016-08-16;1646
"2446";2016-08-17;1705
"2447";2016-08-18;1221
"2448";2016-08-19;1049
"2449";2016-08-20;632
"2450";2016-08-21;560
"2451";2016-08-22;1555
"2452";2016-08-23;1790
"2453";2016-08-24;1650
"2454";2016-08-25;1560
"2455";2016-08-26;1416
"2456";2016-08-27;718
"2457";2016-08-28;810
"2458";2016-08-29;905
"2459";2016-08-30;1630
"2460";2016-08-31;1658
"2461";2016-09-01;1113
"2462";2016-09-02;1444
"2463";2016-09-03;961
"2464";2016-09-04;937
"2465";2016-09-05;802
"2466";2016-09-06;1411
"2467";2016-09-07;1684
"2468";2016-09-08;1784
"2469";2016-09-09;1672
"2470";2016-09-10;1020
"2471";2016-09-11;1293
"2472";2016-09-12;2053
"2473";2016-09-13;2158
"2474";2016-09-14;2347
"2475";2016-09-15;2224
"2476";2016-09-16;1490
"2477";2016-09-17;148
"2478";2016-09-18;177
"2479";2016-09-19;614
"2480";2016-09-20;1358
"2481";2016-09-21;1654
"2482";2016-09-22;1900
"2483";2016-09-23;1642
"2484";2016-09-24;1094
"2485";2016-09-25;1418
"2486";2016-09-26;2035
"2487";2016-09-27;1953
"2488";2016-09-28;1898
"2489";2016-09-29;2019
"2490";2016-09-30;1917
"2491";2016-10-01;862
"2492";2016-10-02;229
"2493";2016-10-03;523
"2494";2016-10-04;1066
"2495";2016-10-05;1488
"2496";2016-10-06;798
"2497";2016-10-07;808
"2498";2016-10-08;375
"2499";2016-10-09;705
"2500";2016-10-10;1288
"2501";2016-10-11;1177
"2502";2016-10-12;1314
"2503";2016-10-13;1315
"2504";2016-10-14;1264
"2505";2016-10-15;694
"2506";2016-10-16;1018
"2507";2016-10-17;1529
"2508";2016-10-18;704
"2509";2016-10-19;1039
"2510";2016-10-20;1199
"2511";2016-10-21;793
"2512";2016-10-22;701
"2513";2016-10-23;704
"2514";2016-10-24;1611
"2515";2016-10-25;817
"2516";2016-10-26;1229
"2517";2016-10-27;1347
"2518";2016-10-28;1273
"2519";2016-10-29;328
"2520";2016-10-30;574
"2521";2016-10-31;1036
"2522";2016-11-01;664
"2523";2016-11-02;746
"2524";2016-11-03;1039
"2525";2016-11-04;1054
"2526";2016-11-05;417
"2527";2016-11-06;71
"2528";2016-11-07;952
"2529";2016-11-08;1090
"2530";2016-11-09;972
"2531";2016-11-10;773
"2532";2016-11-11;591
"2533";2016-11-12;243
"2534";2016-11-13;241
"2535";2016-11-14;1042
"2536";2016-11-15;1017
"2537";2016-11-16;596
"2538";2016-11-17;844
"2539";2016-11-18;1094
"2540";2016-11-19;180
"2541";2016-11-20;544
"2542";2016-11-21;1364
"2543";2016-11-22;1383
"2544";2016-11-23;1360
"2545";2016-11-24;1222
"2546";2016-11-25;982
"2547";2016-11-26;304
"2548";2016-11-27;304
"2549";2016-11-28;1061
"2550";2016-11-29;1032
"2551";2016-11-30;997
"2552";2016-12-01;1021
"2553";2016-12-02;832
"2554";2016-12-03;369
"2555";2016-12-04;197
"2556";2016-12-05;1031
"2557";2016-12-06;1046
"2558";2016-12-07;982
"2559";2016-12-08;1019
"2560";2016-12-09;930
"2561";2016-12-10;536
"2562";2016-12-11;219
"2563";2016-12-12;871
"2564";2016-12-13;1060
"2565";2016-12-14;971
"2566";2016-12-15;909
"2567";2016-12-16;838
"2568";2016-12-17;369
"2569";2016-12-18;212
"2570";2016-12-19;729
"2571";2016-12-20;812
"2572";2016-12-21;826
"2573";2016-12-22;798
"2574";2016-12-23;455
"2575";2016-12-24;138
"2576";2016-12-25;104
"2577";2016-12-26;257
"2578";2016-12-27;394
"2579";2016-12-28;442
"2580";2016-12-29;523
"2581";2016-12-30;340
"2582";2016-12-31;199
"2583";2017-01-01;141
"2584";2017-01-02;358
"2585";2017-01-03;263
"2586";2017-01-04;180
"2587";2017-01-05;205
"2588";2017-01-06;52
"2589";2017-01-07;49
"2590";2017-01-08;31
"2591";2017-01-09;329
"2592";2017-01-10;313
"2593";2017-01-11;278
"2594";2017-01-12;380
"2595";2017-01-13;415
"2596";2017-01-14;84
"2597";2017-01-15;32
"2598";2017-01-16;293
"2599";2017-01-17;273
"2600";2017-01-18;286
"2601";2017-01-19;320
"2602";2017-01-20;292
"2603";2017-01-21;86
"2604";2017-01-22;56
"2605";2017-01-23;357
"2606";2017-01-24;338
"2607";2017-01-25;338
"2608";2017-01-26;324
"2609";2017-01-27;360
"2610";2017-01-28;147
"2611";2017-01-29;130
"2612";2017-01-30;434
"2613";2017-01-31;279
"2614";2017-02-01;558
"2615";2017-02-02;806
"2616";2017-02-03;662
"2617";2017-02-04;384
"2618";2017-02-05;340
"2619";2017-02-06;718
"2620";2017-02-07;869
"2621";2017-02-08;801
"2622";2017-02-09;765
"2623";2017-02-10;690
"2624";2017-02-11;379
"2625";2017-02-12;186
"2626";2017-02-13;802
"2627";2017-02-14;897
"2628";2017-02-15;998
"2629";2017-02-16;1169
"2630";2017-02-17;462
"2631";2017-02-18;305
"2632";2017-02-19;565
"2633";2017-02-20;826
"2634";2017-02-21;622
"2635";2017-02-22;805
"2636";2017-02-23;1056
"2637";2017-02-24;613
"2638";2017-02-25;506
"2639";2017-02-26;446
"2640";2017-02-27;1089
"2641";2017-02-28;351
"2642";2017-03-01;671
"2643";2017-03-02;674
"2644";2017-03-03;908
"2645";2017-03-04;791
"2646";2017-03-05;555
"2647";2017-03-06;955
"2648";2017-03-07;757
"2649";2017-03-08;1037
"2650";2017-03-09;580
"2651";2017-03-10;1039
"2652";2017-03-11;708
"2653";2017-03-12;956
"2654";2017-03-13;1298
"2655";2017-03-14;1449
"2656";2017-03-15;1443
"2657";2017-03-16;1528
"2658";2017-03-17;1238
"2659";2017-03-18;116
"2660";2017-03-19;349
"2661";2017-03-20;1345
"2662";2017-03-21;1392
"2663";2017-03-22;687
"2664";2017-03-23;1328
"2665";2017-03-24;1199
"2666";2017-03-25;795
"2667";2017-03-26;941
"2668";2017-03-27;1678
"2669";2017-03-28;1910
"2670";2017-03-29;1950
"2671";2017-03-30;1963
"2672";2017-03-31;1958
"2673";2017-04-01;1033
"2674";2017-04-02;1450
"2675";2017-04-03;1491
"2676";2017-04-04;1262
"2677";2017-04-05;1385
"2678";2017-04-06;1398
"2679";2017-04-07;1450
"2680";2017-04-08;1170
"2681";2017-04-09;1611
"2682";2017-04-10;1873
"2683";2017-04-11;1479
"2684";2017-04-12;1666
"2685";2017-04-13;1012
"2686";2017-04-14;568
"2687";2017-04-15;352
"2688";2017-04-16;118
"2689";2017-04-17;128
"2690";2017-04-18;382
"2691";2017-04-19;552
"2692";2017-04-20;822
"2693";2017-04-21;1056
"2694";2017-04-22;386
"2695";2017-04-23;611
"2696";2017-04-24;2052
"2697";2017-04-25;984
"2698";2017-04-26;540
"2699";2017-04-27;518
"2700";2017-04-28;418
"2701";2017-04-29;648
"2702";2017-04-30;1302
"2703";2017-05-01;541
"2704";2017-05-02;1286
"2705";2017-05-03;1449
"2706";2017-05-04;1397
"2707";2017-05-05;1261
"2708";2017-05-06;1406
"2709";2017-05-07;196
"2710";2017-05-08;560
"2711";2017-05-09;1291
"2712";2017-05-10;2312
"2713";2017-05-11;2175
"2714";2017-05-12;1389
"2715";2017-05-13;1045
"2716";2017-05-14;710
"2717";2017-05-15;1723
"2718";2017-05-16;2624
"2719";2017-05-17;2776
"2720";2017-05-18;2402
"2721";2017-05-19;1588
"2722";2017-05-20;1018
"2723";2017-05-21;1262
"2724";2017-05-22;2619
"2725";2017-05-23;2463
"2726";2017-05-24;2048
"2727";2017-05-25;1537
"2728";2017-05-26;1979
"2729";2017-05-27;1155
"2730";2017-05-28;1291
"2731";2017-05-29;2815
"2732";2017-05-30;2403
"2733";2017-05-31;2100
"2734";2017-06-01;2590
"2735";2017-06-02;2096
"2736";2017-06-03;1234
"2737";2017-06-04;559
"2738";2017-06-05;696
"2739";2017-06-06;887
"2740";2017-06-07;1388
"2741";2017-06-08;2252
"2742";2017-06-09;1824
"2743";2017-06-10;1237
"2744";2017-06-11;1415
"2745";2017-06-12;1886
"2746";2017-06-13;2223
"2747";2017-06-14;2114
"2748";2017-06-15;1235
"2749";2017-06-16;1327
"2750";2017-06-17;1004
"2751";2017-06-18;1444
"2752";2017-06-19;2670
"2753";2017-06-20;2715
"2754";2017-06-21;2606
"2755";2017-06-22;2515
"2756";2017-06-23;2177
"2757";2017-06-24;1337
"2758";2017-06-25;660
"2759";2017-06-26;2872
"2760";2017-06-27;2110
"2761";2017-06-28;2068
"2762";2017-06-29;1312
"2763";2017-06-30;2133
"2764";2017-07-01;993
"2765";2017-07-02;423
"2766";2017-07-03;2266
"2767";2017-07-04;2920
"2768";2017-07-05;2903
"2769";2017-07-06;2785
"2770";2017-07-07;2238
"2771";2017-07-08;1042
"2772";2017-07-09;857
"2773";2017-07-10;2224
"2774";2017-07-11;2507
"2775";2017-07-12;1829
"2776";2017-07-13;2657
"2777";2017-07-14;1518
"2778";2017-07-15;893
"2779";2017-07-16;1443
"2780";2017-07-17;2982
"2781";2017-07-18;2917
"2782";2017-07-19;2899
"2783";2017-07-20;2349
"2784";2017-07-21;2292
"2785";2017-07-22;1197
"2786";2017-07-23;929
"2787";2017-07-24;1573
"2788";2017-07-25;1260
"2789";2017-07-26;616
"2790";2017-07-27;1806
"2791";2017-07-28;1851
"2792";2017-07-29;1389
"2793";2017-07-30;1124
"2794";2017-07-31;2592
"2795";2017-08-01;2525
"2796";2017-08-02;2562
"2797";2017-08-03;2530
"2798";2017-08-04;2202
"2799";2017-08-05;1119
"2800";2017-08-06;538
"2801";2017-08-07;2643
"2802";2017-08-08;2153
"2803";2017-08-09;1728
"2804";2017-08-10;1252
"2805";2017-08-11;682
"2806";2017-08-12;453
"2807";2017-08-13;1163
"2808";2017-08-14;1820
"2809";2017-08-15;1225
"2810";2017-08-16;1496
"2811";2017-08-17;2133
"2812";2017-08-18;1766
"2813";2017-08-19;451
"2814";2017-08-20;1184
"2815";2017-08-21;1879
"2816";2017-08-22;2200
"2817";2017-08-23;2182
"2818";2017-08-24;2046
"2819";2017-08-25;1850
"2820";2017-08-26;863
"2821";2017-08-27;806
"2822";2017-08-28;1702
"2823";2017-08-29;2277
"2824";2017-08-30;2290
"2825";2017-08-31;1288
"2826";2017-09-01;419
"2827";2017-09-02;211
"2828";2017-09-03;514
"2829";2017-09-04;2044
"2830";2017-09-05;1976
"2831";2017-09-06;1354
"2832";2017-09-07;1526
"2833";2017-09-08;1895
"2834";2017-09-09;512
"2835";2017-09-10;415
"2836";2017-09-11;2086
"2837";2017-09-12;1412
"2838";2017-09-13;1785
"2839";2017-09-14;1462
"2840";2017-09-15;1791
"2841";2017-09-16;354
"2842";2017-09-17;742
"2843";2017-09-18;1801
"2844";2017-09-19;1550
"2845";2017-09-20;1527
"2846";2017-09-21;2172
"2847";2017-09-22;1973
"2848";2017-09-23;1040
"2849";2017-09-24;1080
"2850";2017-09-25;2119
"2851";2017-09-26;2214
"2852";2017-09-27;2075
"2853";2017-09-28;2021
"2854";2017-09-29;1871
"2855";2017-09-30;833
"2856";2017-10-01;440
"2857";2017-10-02;1439
"2858";2017-10-03;472
"2859";2017-10-04;1893
"2860";2017-10-05;1827
"2861";2017-10-06;1123
"2862";2017-10-07;495
"2863";2017-10-08;354
"2864";2017-10-09;1199
"2865";2017-10-10;1767
"2866";2017-10-11;2184
"2867";2017-10-12;2037
"2868";2017-10-13;1971
"2869";2017-10-14;1327
"2870";2017-10-15;1296
"2871";2017-10-16;2514
"2872";2017-10-17;2533
"2873";2017-10-18;2404
"2874";2017-10-19;2382
"2875";2017-10-20;2106
"2876";2017-10-21;872
"2877";2017-10-22;401
"2878";2017-10-23;1429
"2879";2017-10-24;1780
"2880";2017-10-25;2046
"2881";2017-10-26;2193
"2882";2017-10-27;1216
"2883";2017-10-28;397
"2884";2017-10-29;115
"2885";2017-10-30;827
"2886";2017-10-31;524
"2887";2017-11-01;368
"2888";2017-11-02;1371
"2889";2017-11-03;1265
"2890";2017-11-04;766
"2891";2017-11-05;300
"2892";2017-11-06;978
"2893";2017-11-07;1082
"2894";2017-11-08;1492
"2895";2017-11-09;1419
"2896";2017-11-10;1039
"2897";2017-11-11;193
"2898";2017-11-12;63
"2899";2017-11-13;1078
"2900";2017-11-14;1357
"2901";2017-11-15;1334
"2902";2017-11-16;1226
"2903";2017-11-17;1084
"2904";2017-11-18;354
"2905";2017-11-19;231
"2906";2017-11-20;1170
"2907";2017-11-21;1075
"2908";2017-11-22;1733
"2909";2017-11-23;1699
"2910";2017-11-24;1522
"2911";2017-11-25;286
"2912";2017-11-26;211
"2913";2017-11-27;1051
"2914";2017-11-28;1232
"2915";2017-11-29;1037
"2916";2017-11-30;904
"2917";2017-12-01;594
"2918";2017-12-02;240
"2919";2017-12-03;181
"2920";2017-12-04;629
"2921";2017-12-05;974
"2922";2017-12-06;1084
"2923";2017-12-07;1267
"2924";2017-12-08;557
"2925";2017-12-09;246
"2926";2017-12-10;104
"2927";2017-12-11;890
"2928";2017-12-12;856
"2929";2017-12-13;1011
"2930";2017-12-14;659
"2931";2017-12-15;780
"2932";2017-12-16;202
"2933";2017-12-17;107
"2934";2017-12-18;682
"2935";2017-12-19;826
"2936";2017-12-20;765
"2937";2017-12-21;612
"2938";2017-12-22;490
"2939";2017-12-23;251
"2940";2017-12-24;196
"2941";2017-12-25;207
"2942";2017-12-26;213
"2943";2017-12-27;376
"2944";2017-12-28;158
"2945";2017-12-29;154
"2946";2017-12-30;66
"2947";2017-12-31;236
"2948";2018-01-01;164
"2949";2018-01-02;416
"2950";2018-01-03;341
"2951";2018-01-04;321
"2952";2018-01-05;531
"2953";2018-01-06;392
"2954";2018-01-07;195
"2955";2018-01-08;1175
"2956";2018-01-09;1311
"2957";2018-01-10;1360
"2958";2018-01-11;1090
"2959";2018-01-12;928
"2960";2018-01-13;261
"2961";2018-01-14;180
"2962";2018-01-15;1135
"2963";2018-01-16;737
"2964";2018-01-17;624
"2965";2018-01-18;471
"2966";2018-01-19;652
"2967";2018-01-20;130
"2968";2018-01-21;101
"2969";2018-01-22;366
"2970";2018-01-23;863
"2971";2018-01-24;1193
"2972";2018-01-25;1173
"2973";2018-01-26;945
"2974";2018-01-27;281
"2975";2018-01-28;321
"2976";2018-01-29;1232
"2977";2018-01-30;1133
"2978";2018-01-31;1233
"2979";2018-02-01;598
"2980";2018-02-02;795
"2981";2018-02-03;196
"2982";2018-02-04;168
"2983";2018-02-05;794
"2984";2018-02-06;939
"2985";2018-02-07;733
"2986";2018-02-08;431
"2987";2018-02-09;477
"2988";2018-02-10;168
"2989";2018-02-11;121
"2990";2018-02-12;449
"2991";2018-02-13;476
"2992";2018-02-14;633
"2993";2018-02-15;460
"2994";2018-02-16;344
"2995";2018-02-17;68
"2996";2018-02-18;40
"2997";2018-02-19;375
"2998";2018-02-20;378
"2999";2018-02-21;375
"3000";2018-02-22;345
"3001";2018-02-23;307
"3002";2018-02-24;126
"3003";2018-02-25;90
"3004";2018-02-26;357
"3005";2018-02-27;370
"3006";2018-02-28;376
"3007";2018-03-01;373
"3008";2018-03-02;418
"3009";2018-03-03;137
"3010";2018-03-04;314
"3011";2018-03-05;950
"3012";2018-03-06;881
"3013";2018-03-07;960
"3014";2018-03-08;1090
"3015";2018-03-09;958
"3016";2018-03-10;313
"3017";2018-03-11;628
"3018";2018-03-12;796
"3019";2018-03-13;1137
"3020";2018-03-14;836
"3021";2018-03-15;1036
"3022";2018-03-16;911
"3023";2018-03-17;194
"3024";2018-03-18;75
"3025";2018-03-19;553
"3026";2018-03-20;455
"3027";2018-03-21;545
"3028";2018-03-22;752
"3029";2018-03-23;557
"3030";2018-03-24;451
"3031";2018-03-25;744
"3032";2018-03-26;913
"3033";2018-03-27;710
"3034";2018-03-28;650
"3035";2018-03-29;661
"3036";2018-03-30;465
"3037";2018-03-31;183
"3038";2018-04-01;122
"3039";2018-04-02;707
"3040";2018-04-03;1505
"3041";2018-04-04;1607
"3042";2018-04-05;1009
"3043";2018-04-06;1332
"3044";2018-04-07;928
"3045";2018-04-08;1329
"3046";2018-04-09;2084
"3047";2018-04-10;1909
"3048";2018-04-11;2016
"3049";2018-04-12;1994
"3050";2018-04-13;1581
"3051";2018-04-14;903
"3052";2018-04-15;1018
"3053";2018-04-16;847
"3054";2018-04-17;2150
"3055";2018-04-18;2439
"3056";2018-04-19;2498
"3057";2018-04-20;2191
"3058";2018-04-21;1385
"3059";2018-04-22;1364
"3060";2018-04-23;1766
"3061";2018-04-24;2109
"3062";2018-04-25;2251
"3063";2018-04-26;1262
"3064";2018-04-27;2062
"3065";2018-04-28;1100
"3066";2018-04-29;1225
"3067";2018-04-30;1111
"3068";2018-05-01;942
"3069";2018-05-02;2045
"3070";2018-05-03;1767
"3071";2018-05-04;1794
"3072";2018-05-05;1044
"3073";2018-05-06;1273
"3074";2018-05-07;2507
"3075";2018-05-08;2534
"3076";2018-05-09;2208
"3077";2018-05-10;987
"3078";2018-05-11;1615
"3079";2018-05-12;1085
"3080";2018-05-13;853
"3081";2018-05-14;1523
"3082";2018-05-15;1581
"3083";2018-05-16;805
"3084";2018-05-17;1162
"3085";2018-05-18;1618
"3086";2018-05-19;678
"3087";2018-05-20;495
"3088";2018-05-21;1041
"3089";2018-05-22;1674
"3090";2018-05-23;1656
"3091";2018-05-24;1151
"3092";2018-05-25;1686
"3093";2018-05-26;939
"3094";2018-05-27;982
"3095";2018-05-28;2016
"3096";2018-05-29;1914
"3097";2018-05-30;1627
"3098";2018-05-31;891
"3099";2018-06-01;971
"3100";2018-06-02;916
"3101";2018-06-03;1036
"3102";2018-06-04;2622
"3103";2018-06-05;2772
"3104";2018-06-06;2194
"3105";2018-06-07;1699
"3106";2018-06-08;1685
"3107";2018-06-09;942
"3108";2018-06-10;1106
"3109";2018-06-11;2277
"3110";2018-06-12;1417
"3111";2018-06-13;677
"3112";2018-06-14;2412
"3113";2018-06-15;2284
"3114";2018-06-16;1163
"3115";2018-06-17;939
"3116";2018-06-18;2413
"3117";2018-06-19;2491
"3118";2018-06-20;2801
"3119";2018-06-21;2214
"3120";2018-06-22;1830
"3121";2018-06-23;799
"3122";2018-06-24;797
"3123";2018-06-25;1893
"3124";2018-06-26;2642
"3125";2018-06-27;2371
"3126";2018-06-28;862
"3127";2018-06-29;1281
"3128";2018-06-30;1063
"3129";2018-07-01;1174
"3130";2018-07-02;2713
"3131";2018-07-03;2716
"3132";2018-07-04;2393
"3133";2018-07-05;2164
"3134";2018-07-06;626
"3135";2018-07-07;1060
"3136";2018-07-08;1145
"3137";2018-07-09;2654
"3138";2018-07-10;1936
"3139";2018-07-11;2243
"3140";2018-07-12;2525
"3141";2018-07-13;2352
"3142";2018-07-14;890
"3143";2018-07-15;982
"3144";2018-07-16;1562
"3145";2018-07-17;2373
"3146";2018-07-18;2572
"3147";2018-07-19;2655
"3148";2018-07-20;2236
"3149";2018-07-21;343
"3150";2018-07-22;150
"3151";2018-07-23;1818
"3152";2018-07-24;2814
"3153";2018-07-25;2660
"3154";2018-07-26;2625
"3155";2018-07-27;2219
"3156";2018-07-28;785
"3157";2018-07-29;995
"3158";2018-07-30;2369
"3159";2018-07-31;2329
"3160";2018-08-01;2321
"3161";2018-08-02;2299
"3162";2018-08-03;2062
"3163";2018-08-04;845
"3164";2018-08-05;766
"3165";2018-08-06;2220
"3166";2018-08-07;2036
"3167";2018-08-08;2179
"3168";2018-08-09;1921
"3169";2018-08-10;785
"3170";2018-08-11;798
"3171";2018-08-12;888
"3172";2018-08-13;1410
"3173";2018-08-14;1372
"3174";2018-08-15;1032
"3175";2018-08-16;1771
"3176";2018-08-17;1683
"3177";2018-08-18;894
"3178";2018-08-19;884
"3179";2018-08-20;1842
"3180";2018-08-21;1942
"3181";2018-08-22;1987
"3182";2018-08-23;1618
"3183";2018-08-24;846
"3184";2018-08-25;317
"3185";2018-08-26;710
"3186";2018-08-27;1776
"3187";2018-08-28;1838
"3188";2018-08-29;1875
"3189";2018-08-30;669
"3190";2018-08-31;592
"3191";2018-09-01;180
"3192";2018-09-02;480
"3193";2018-09-03;1540
"3194";2018-09-04;691
"3195";2018-09-05;2177
"3196";2018-09-06;1982
"3197";2018-09-07;1045
"3198";2018-09-08;845
"3199";2018-09-09;1121
"3200";2018-09-10;2371
"3201";2018-09-11;2522
"3202";2018-09-12;2592
"3203";2018-09-13;1900
"3204";2018-09-14;942
"3205";2018-09-15;867
"3206";2018-09-16;1173
"3207";2018-09-17;2528
"3208";2018-09-18;2535
"3209";2018-09-19;2437
"3210";2018-09-20;2449
"3211";2018-09-21;1933
"3212";2018-09-22;752
"3213";2018-09-23;595
"3214";2018-09-24;1691
"3215";2018-09-25;1829
"3216";2018-09-26;1836
"3217";2018-09-27;2007
"3218";2018-09-28;1800
"3219";2018-09-29;831
"3220";2018-09-30;1047
"3221";2018-10-01;548
"3222";2018-10-02;1466
"3223";2018-10-03;491
"3224";2018-10-04;1781
"3225";2018-10-05;1806
"3226";2018-10-06;963
"3227";2018-10-07;886
"3228";2018-10-08;2003
"3229";2018-10-09;2014
"3230";2018-10-10;2144
"3231";2018-10-11;2208
"3232";2018-10-12;2033
"3233";2018-10-13;964
"3234";2018-10-14;1148
"3235";2018-10-15;2276
"3236";2018-10-16;2294
"3237";2018-10-17;2261
"3238";2018-10-18;2172
"3239";2018-10-19;1782
"3240";2018-10-20;729
