"";"date";"gesamt"
"2090";2017-04-03;3009
"2091";2017-04-04;2426
"2092";2017-04-05;2910
"2093";2017-04-06;2990
"2094";2017-04-07;3087
"2095";2017-04-08;2915
"2096";2017-04-09;3080
"2097";2017-04-10;3652
"2098";2017-04-11;2832
"2099";2017-04-12;3361
"2100";2017-04-13;2432
"2101";2017-04-14;1253
"2102";2017-04-15;1301
"2103";2017-04-16;429
"2104";2017-04-17;463
"2105";2017-04-18;985
"2106";2017-04-19;1190
"2107";2017-04-20;1756
"2108";2017-04-21;2441
"2109";2017-04-22;1627
"2110";2017-04-23;1249
"2111";2017-04-24;3794
"2112";2017-04-25;2151
"2113";2017-04-26;1345
"2114";2017-04-27;1342
"2115";2017-04-28;1032
"2116";2017-04-29;1924
"2117";2017-04-30;2355
"2118";2017-05-01;1322
"2119";2017-05-02;2911
"2120";2017-05-03;3106
"2121";2017-05-04;2827
"2122";2017-05-05;2910
"2123";2017-05-06;3448
"2124";2017-05-07;737
"2125";2017-05-08;1087
"2126";2017-05-09;2583
"2127";2017-05-10;4170
"2128";2017-05-11;4361
"2129";2017-05-12;3066
"2130";2017-05-13;2583
"2131";2017-05-14;1511
"2132";2017-05-15;3260
"2133";2017-05-16;4668
"2134";2017-05-17;5218
"2135";2017-05-18;4798
"2136";2017-05-19;3415
"2137";2017-05-20;2764
"2138";2017-05-21;2605
"2139";2017-05-22;4616
"2140";2017-05-23;4603
"2141";2017-05-24;3899
"2142";2017-05-25;2674
"2143";2017-05-26;4092
"2144";2017-05-27;3223
"2145";2017-05-28;2998
"2146";2017-05-29;5034
"2147";2017-05-30;4936
"2148";2017-05-31;4197
"2149";2017-06-01;4758
"2150";2017-06-02;3819
"2151";2017-06-03;3283
"2152";2017-06-04;1162
"2153";2017-06-05;1393
"2154";2017-06-06;1798
"2155";2017-06-07;2869
"2156";2017-06-08;4060
"2157";2017-06-09;3536
"2158";2017-06-10;2792
"2159";2017-06-11;2962
"2160";2017-06-12;3544
"2161";2017-06-13;4363
"2162";2017-06-14;4134
"2163";2017-06-15;2819
"2164";2017-06-16;3225
"2165";2017-06-17;2634
"2166";2017-06-18;3002
"2167";2017-06-19;5060
"2168";2017-06-20;5072
"2169";2017-06-21;4924
"2170";2017-06-22;5169
"2171";2017-06-23;4469
"2172";2017-06-24;3539
"2173";2017-06-25;1630
"2174";2017-06-26;5201
"2175";2017-06-27;4055
"2176";2017-06-28;3722
"2177";2017-06-29;2736
"2178";2017-06-30;3877
"2179";2017-07-01;2940
"2180";2017-07-02;1049
"2181";2017-07-03;3887
"2182";2017-07-04;5130
"2183";2017-07-05;5476
"2184";2017-07-06;5207
"2185";2017-07-07;4426
"2186";2017-07-08;2968
"2187";2017-07-09;2013
"2188";2017-07-10;4009
"2189";2017-07-11;4828
"2190";2017-07-12;3479
"2191";2017-07-13;4660
"2192";2017-07-14;3140
"2193";2017-07-15;2509
"2194";2017-07-16;2723
"2195";2017-07-17;4871
"2196";2017-07-18;5447
"2197";2017-07-19;5252
"2198";2017-07-20;4120
"2199";2017-07-21;4664
"2200";2017-07-22;3474
"2201";2017-07-23;2158
"2202";2017-07-24;2885
"2203";2017-07-25;2548
"2204";2017-07-26;1095
"2205";2017-07-27;3136
"2206";2017-07-28;3512
"2207";2017-07-29;3476
"2208";2017-07-30;2463
"2209";2017-07-31;3993
"2210";2017-08-01;4445
"2211";2017-08-02;4171
"2212";2017-08-03;4259
"2213";2017-08-04;3790
"2214";2017-08-05;3413
"2215";2017-08-06;1218
"2216";2017-08-07;3859
"2217";2017-08-08;3240
"2218";2017-08-09;2645
"2219";2017-08-10;1800
"2220";2017-08-11;1080
"2221";2017-08-12;1074
"2222";2017-08-13;2552
"2223";2017-08-14;3177
"2224";2017-08-15;3663
"2225";2017-08-16;2569
"2226";2017-08-17;3586
"2227";2017-08-18;3051
"2228";2017-08-19;1047
"2229";2017-08-20;2505
"2230";2017-08-21;2656
"2231";2017-08-22;3258
"2232";2017-08-23;3421
"2233";2017-08-24;3564
"2234";2017-08-25;3284
"2235";2017-08-26;3053
"2236";2017-08-27;2084
"2237";2017-08-28;2439
"2238";2017-08-29;3726
"2239";2017-08-30;3896
"2240";2017-08-31;1775
"2241";2017-09-01;594
"2242";2017-09-02;422
"2243";2017-09-03;1246
"2244";2017-09-04;2669
"2245";2017-09-05;2570
"2246";2017-09-06;1950
"2247";2017-09-07;2553
"2248";2017-09-08;3647
"2249";2017-09-09;1947
"2250";2017-09-10;1077
"2251";2017-09-11;3709
"2252";2017-09-12;2809
"2253";2017-09-13;3060
"2254";2017-09-14;2746
"2255";2017-09-15;3781
"2256";2017-09-16;1461
"2257";2017-09-17;1695
"2258";2017-09-18;3441
"2259";2017-09-19;3168
"2260";2017-09-20;2908
"2261";2017-09-21;3992
"2262";2017-09-22;3964
"2263";2017-09-23;2869
"2264";2017-09-24;2260
"2265";2017-09-25;4086
"2266";2017-09-26;4394
"2267";2017-09-27;4254
"2268";2017-09-28;4156
"2269";2017-09-29;4024
"2270";2017-09-30;2799
"2271";2017-10-01;1223
"2272";2017-10-02;3355
"2273";2017-10-03;1298
"2274";2017-10-04;3938
"2275";2017-10-05;3623
"2276";2017-10-06;2386
"2277";2017-10-07;1856
"2278";2017-10-08;953
"2279";2017-10-09;2457
"2280";2017-10-10;3307
"2281";2017-10-11;4032
"2282";2017-10-12;3868
"2283";2017-10-13;3907
"2284";2017-10-14;2923
"2285";2017-10-15;2557
"2286";2017-10-16;4533
"2287";2017-10-17;4710
"2288";2017-10-18;4413
"2289";2017-10-19;4508
"2290";2017-10-20;4303
"2291";2017-10-21;2332
"2292";2017-10-22;1283
"2293";2017-10-23;2858
"2294";2017-10-24;3407
"2295";2017-10-25;3866
"2296";2017-10-26;4257
"2297";2017-10-27;2529
"2298";2017-10-28;1487
"2299";2017-10-29;525
"2300";2017-10-30;1974
"2301";2017-10-31;1146
"2302";2017-11-01;983
"2303";2017-11-02;2798
"2304";2017-11-03;2586
"2305";2017-11-04;2251
"2306";2017-11-05;789
"2307";2017-11-06;1920
"2308";2017-11-07;2298
"2309";2017-11-08;2924
"2310";2017-11-09;2927
"2311";2017-11-10;2331
"2312";2017-11-11;994
"2313";2017-11-12;474
"2314";2017-11-13;2119
"2315";2017-11-14;2675
"2316";2017-11-15;2713
"2317";2017-11-16;2546
"2318";2017-11-17;2382
"2319";2017-11-18;1389
"2320";2017-11-19;778
"2321";2017-11-20;2429
"2322";2017-11-21;2335
"2323";2017-11-22;3154
"2324";2017-11-23;3259
"2325";2017-11-24;2983
"2326";2017-11-25;1118
"2327";2017-11-26;804
"2328";2017-11-27;2286
"2329";2017-11-28;2534
"2330";2017-11-29;2366
"2331";2017-11-30;2069
"2332";2017-12-01;1490
"2333";2017-12-02;1116
"2334";2017-12-03;663
"2335";2017-12-04;1314
"2336";2017-12-05;2106
"2337";2017-12-06;2303
"2338";2017-12-07;2514
"2339";2017-12-08;1296
"2340";2017-12-09;1104
"2341";2017-12-10;503
"2342";2017-12-11;2117
"2343";2017-12-12;1970
"2344";2017-12-13;2273
"2345";2017-12-14;1708
"2346";2017-12-15;2037
"2347";2017-12-16;1120
"2348";2017-12-17;561
"2349";2017-12-18;1651
"2350";2017-12-19;2036
"2351";2017-12-20;1825
"2352";2017-12-21;1657
"2353";2017-12-22;1346
"2354";2017-12-23;1155
"2355";2017-12-24;563
"2356";2017-12-25;393
"2357";2017-12-26;479
"2358";2017-12-27;942
"2359";2017-12-28;466
"2360";2017-12-29;532
"2361";2017-12-30;459
"2362";2017-12-31;720
"2363";2018-01-01;497
"2364";2018-01-02;1122
"2365";2018-01-03;867
"2366";2018-01-04;844
"2367";2018-01-05;1466
"2368";2018-01-06;1122
"2369";2018-01-07;776
"2370";2018-01-08;2383
"2371";2018-01-09;2715
"2372";2018-01-10;2728
"2373";2018-01-11;2456
"2374";2018-01-12;2306
"2375";2018-01-13;1199
"2376";2018-01-14;715
"2377";2018-01-15;2470
"2378";2018-01-16;1811
"2379";2018-01-17;1557
"2380";2018-01-18;1370
"2381";2018-01-19;1732
"2382";2018-01-20;769
"2383";2018-01-21;549
"2384";2018-01-22;893
"2385";2018-01-23;1941
"2386";2018-01-24;2571
"2387";2018-01-25;2595
"2388";2018-01-26;2355
"2389";2018-01-27;1222
"2390";2018-01-28;1005
"2391";2018-01-29;2814
"2392";2018-01-30;2639
"2393";2018-01-31;2673
"2394";2018-02-01;1437
"2395";2018-02-02;1984
"2396";2018-02-03;1025
"2397";2018-02-04;602
"2398";2018-02-05;1939
"2399";2018-02-06;1977
"2400";2018-02-07;1600
"2401";2018-02-08;1020
"2402";2018-02-09;1376
"2403";2018-02-10;825
"2404";2018-02-11;620
"2405";2018-02-12;1224
"2406";2018-02-13;1305
"2407";2018-02-14;1626
"2408";2018-02-15;1273
"2409";2018-02-16;1024
"2410";2018-02-17;530
"2411";2018-02-18;336
"2412";2018-02-19;1185
"2413";2018-02-20;1161
"2414";2018-02-21;1227
"2415";2018-02-22;1204
"2416";2018-02-23;1067
"2417";2018-02-24;712
"2418";2018-02-25;448
"2419";2018-02-26;1052
"2420";2018-02-27;1034
"2421";2018-02-28;1081
"2422";2018-03-01;1044
"2423";2018-03-02;1142
"2424";2018-03-03;789
"2425";2018-03-04;898
"2426";2018-03-05;2168
"2427";2018-03-06;2108
"2428";2018-03-07;2131
"2429";2018-03-08;2486
"2430";2018-03-09;2309
"2431";2018-03-10;1505
"2432";2018-03-11;1629
"2433";2018-03-12;2060
"2434";2018-03-13;2646
"2435";2018-03-14;2009
"2436";2018-03-15;2664
"2437";2018-03-16;2340
"2438";2018-03-17;1142
"2439";2018-03-18;510
"2440";2018-03-19;1463
"2441";2018-03-20;1288
"2442";2018-03-21;1448
"2443";2018-03-22;1932
"2444";2018-03-23;1526
"2445";2018-03-24;1645
"2446";2018-03-25;1666
"2447";2018-03-26;2028
"2448";2018-03-27;1792
"2449";2018-03-28;1744
"2450";2018-03-29;1850
"2451";2018-03-30;1174
"2452";2018-03-31;860
"2453";2018-04-01;477
"2454";2018-04-02;1541
"2455";2018-04-03;3032
"2456";2018-04-04;3370
"2457";2018-04-05;2496
"2458";2018-04-06;3142
"2459";2018-04-07;3128
"2460";2018-04-08;3345
"2461";2018-04-09;4215
"2462";2018-04-10;4151
"2463";2018-04-11;4718
"2464";2018-04-12;4422
"2465";2018-04-13;3749
"2466";2018-04-14;3614
"2467";2018-04-15;2729
"2468";2018-04-16;1990
"2469";2018-04-17;4609
"2470";2018-04-18;4908
"2471";2018-04-19;5073
"2472";2018-04-20;4969
"2473";2018-04-21;4449
"2474";2018-04-22;3617
"2475";2018-04-23;4008
"2476";2018-04-24;4676
"2477";2018-04-25;4747
"2478";2018-04-26;3012
"2479";2018-04-27;4392
"2480";2018-04-28;3457
"2481";2018-04-29;3528
"2482";2018-04-30;3184
"2483";2018-05-01;2410
"2484";2018-05-02;4234
"2485";2018-05-03;4105
"2486";2018-05-04;3808
"2487";2018-05-05;3436
"2488";2018-05-06;3605
"2489";2018-05-07;5049
"2490";2018-05-08;5308
"2491";2018-05-09;4767
"2492";2018-05-10;2685
"2493";2018-05-11;4052
"2494";2018-05-12;3673
"2495";2018-05-13;2411
"2496";2018-05-14;3382
"2497";2018-05-15;3267
"2498";2018-05-16;1883
"2499";2018-05-17;2576
"2500";2018-05-18;3822
"2501";2018-05-19;2264
"2502";2018-05-20;1399
"2503";2018-05-21;2934
"2504";2018-05-22;3759
"2505";2018-05-23;3682
"2506";2018-05-24;2596
"2507";2018-05-25;3980
"2508";2018-05-26;3326
"2509";2018-05-27;2994
"2510";2018-05-28;4396
"2511";2018-05-29;4332
"2512";2018-05-30;4127
"2513";2018-05-31;2610
"2514";2018-06-01;2890
"2515";2018-06-02;2977
"2516";2018-06-03;3117
"2517";2018-06-04;5447
"2518";2018-06-05;5583
"2519";2018-06-06;4393
"2520";2018-06-07;3785
"2521";2018-06-08;3920
"2522";2018-06-09;3416
"2523";2018-06-10;3028
"2524";2018-06-11;4660
"2525";2018-06-12;3079
"2526";2018-06-13;1737
"2527";2018-06-14;5404
"2528";2018-06-15;4900
"2529";2018-06-16;3800
"2530";2018-06-17;2670
"2531";2018-06-18;4649
"2532";2018-06-19;5323
"2533";2018-06-20;5716
"2534";2018-06-21;4789
"2535";2018-06-22;4237
"2536";2018-06-23;3214
"2537";2018-06-24;2284
"2538";2018-06-25;3694
"2539";2018-06-26;4944
"2540";2018-06-27;4665
"2541";2018-06-28;1922
"2542";2018-06-29;3257
"2543";2018-06-30;3975
"2544";2018-07-01;3262
"2545";2018-07-02;5310
"2546";2018-07-03;5335
"2547";2018-07-04;5050
"2548";2018-07-05;4605
"2549";2018-07-06;1690
"2550";2018-07-07;3745
"2551";2018-07-08;3152
"2552";2018-07-09;5113
"2553";2018-07-10;4245
"2554";2018-07-11;4578
"2555";2018-07-12;5171
"2556";2018-07-13;5069
"2557";2018-07-14;3144
"2558";2018-07-15;2683
"2559";2018-07-16;3506
"2560";2018-07-17;4766
"2561";2018-07-18;5432
"2562";2018-07-19;5596
"2563";2018-07-20;5134
"2564";2018-07-21;1660
"2565";2018-07-22;688
"2566";2018-07-23;4234
"2567";2018-07-24;5753
"2568";2018-07-25;5475
"2569";2018-07-26;5448
"2570";2018-07-27;5363
"2571";2018-07-28;3215
"2572";2018-07-29;2968
"2573";2018-07-30;4909
"2574";2018-07-31;5058
"2575";2018-08-01;5136
"2576";2018-08-02;4708
"2577";2018-08-03;4552
"2578";2018-08-04;3213
"2579";2018-08-05;2650
"2580";2018-08-06;4449
"2581";2018-08-07;4347
"2582";2018-08-08;4608
"2583";2018-08-09;4291
"2584";2018-08-10;2056
"2585";2018-08-11;2940
"2586";2018-08-12;2706
"2587";2018-08-13;2965
"2588";2018-08-14;3158
"2589";2018-08-15;2952
"2590";2018-08-16;3993
"2591";2018-08-17;3888
"2592";2018-08-18;2841
"2593";2018-08-19;2612
"2594";2018-08-20;4088
"2595";2018-08-21;4318
"2596";2018-08-22;4227
"2597";2018-08-23;3550
"2598";2018-08-24;2189
"2599";2018-08-25;1434
"2600";2018-08-26;1859
"2601";2018-08-27;3616
"2602";2018-08-28;3991
"2603";2018-08-29;4012
"2604";2018-08-30;1660
"2605";2018-08-31;1196
"2606";2018-09-01;688
"2607";2018-09-02;1135
"2608";2018-09-03;2988
"2609";2018-09-04;1571
"2610";2018-09-05;3971
"2611";2018-09-06;3944
"2612";2018-09-07;2319
"2613";2018-09-08;2690
"2614";2018-09-09;2852
"2615";2018-09-10;4216
"2616";2018-09-11;4850
"2617";2018-09-12;5049
"2618";2018-09-13;3988
"2619";2018-09-14;2576
"2620";2018-09-15;2695
"2621";2018-09-16;2712
"2622";2018-09-17;4520
"2623";2018-09-18;4873
"2624";2018-09-19;4549
"2625";2018-09-20;4584
"2626";2018-09-21;4242
"2627";2018-09-22;2694
"2628";2018-09-23;1787
"2629";2018-09-24;3563
"2630";2018-09-25;4070
"2631";2018-09-26;3910
"2632";2018-09-27;4334
"2633";2018-09-28;4140
"2634";2018-09-29;2675
"2635";2018-09-30;2693
"2636";2018-10-01;1552
"2637";2018-10-02;3302
"2638";2018-10-03;1676
"2639";2018-10-04;3897
"2640";2018-10-05;3942
"2641";2018-10-06;3008
"2642";2018-10-07;2260
"2643";2018-10-08;3827
"2644";2018-10-09;3951
"2645";2018-10-10;4046
"2646";2018-10-11;4352
"2647";2018-10-12;4162
"2648";2018-10-13;3028
"2649";2018-10-14;2589
"2650";2018-10-15;4233
"2651";2018-10-16;4350
"2652";2018-10-17;4245
"2653";2018-10-18;4029
"2654";2018-10-19;3613
"2655";2018-10-20;2384
"2656";2018-10-21;1893
"2657";2018-10-22;3513
"2658";2018-10-23;3157
"2659";2018-10-24;2111
"2660";2018-10-25;3274
"2661";2018-10-26;3294
"2662";2018-10-27;625
"2663";2018-10-28;401
"2664";2018-10-29;2100
"2665";2018-10-30;2523
"2666";2018-10-31;2488
"2667";2018-11-01;1084
"2668";2018-11-02;1984
"2669";2018-11-03;1426
"2670";2018-11-04;1079
"2671";2018-11-05;3677
"2672";2018-11-06;3716
"2673";2018-11-07;3686
"2674";2018-11-08;3246
"2675";2018-11-09;3017
"2676";2018-11-10;2256
"2677";2018-11-11;1591
"2678";2018-11-12;3562
"2679";2018-11-13;3186
"2680";2018-11-14;3204
"2681";2018-11-15;2983
"2682";2018-11-16;2692
"2683";2018-11-17;1541
"2684";2018-11-18;1038
"2685";2018-11-19;1935
"2686";2018-11-20;2524
"2687";2018-11-21;2179
"2688";2018-11-22;2559
"2689";2018-11-23;2300
"2690";2018-11-24;1047
"2691";2018-11-25;729
"2692";2018-11-26;1502
"2693";2018-11-27;1444
"2694";2018-11-28;1923
"2695";2018-11-29;2227
"2696";2018-11-30;1730
"2697";2018-12-01;1324
"2698";2018-12-02;504
"2699";2018-12-03;2064
"2700";2018-12-04;2050
"2701";2018-12-05;2304
"2702";2018-12-06;2195
"2703";2018-12-07;2413
"2704";2018-12-08;1338
"2705";2018-12-09;442
"2706";2018-12-10;1698
"2707";2018-12-11;1476
"2708";2018-12-12;1327
"2709";2018-12-13;1605
"2710";2018-12-14;1589
"2711";2018-12-15;992
"2712";2018-12-16;389
"2713";2018-12-17;1331
"2714";2018-12-18;1816
"2715";2018-12-19;1726
"2716";2018-12-20;1790
"2717";2018-12-21;1382
"2718";2018-12-22;867
"2719";2018-12-23;443
"2720";2018-12-24;502
"2721";2018-12-25;324
"2722";2018-12-26;386
"2723";2018-12-27;805
"2724";2018-12-28;980
"2725";2018-12-29;702
"2726";2018-12-30;370
"2727";2018-12-31;400
"2728";2019-01-01;326
"2729";2019-01-02;706
"2730";2019-01-03;719
"2731";2019-01-04;542
"2732";2019-01-05;128
"2733";2019-01-06;100
"2734";2019-01-07;786
"2735";2019-01-08;916
"2736";2019-01-09;644
"2737";2019-01-10;392
"2738";2019-01-11;205
"2739";2019-01-12;172
"2740";2019-01-13;161
"2741";2019-01-14;870
"2742";2019-01-15;880
"2743";2019-01-16;1079
"2744";2019-01-17;1193
"2745";2019-01-18;1066
"2746";2019-01-19;671
"2747";2019-01-20;347
"2748";2019-01-21;1064
"2749";2019-01-22;1262
"2750";2019-01-23;1188
"2751";2019-01-24;1191
"2752";2019-01-25;822
"2753";2019-01-26;506
"2754";2019-01-27;428
"2755";2019-01-28;1148
"2756";2019-01-29;1049
"2757";2019-01-30;1131
"2758";2019-01-31;1248
"2759";2019-02-01;1230
"2760";2019-02-02;476
"2761";2019-02-03;113
"2762";2019-02-04;599
"2763";2019-02-05;858
"2764";2019-02-06;896
"2765";2019-02-07;900
"2766";2019-02-08;973
"2767";2019-02-09;620
"2768";2019-02-10;749
"2769";2019-02-11;833
"2770";2019-02-12;1047
"2771";2019-02-13;1388
"2772";2019-02-14;1478
"2773";2019-02-15;1487
"2774";2019-02-16;1192
"2775";2019-02-17;1053
"2776";2019-02-18;1844
"2777";2019-02-19;1961
"2778";2019-02-20;1911
"2779";2019-02-21;2159
"2780";2019-02-22;1318
"2781";2019-02-23;1270
"2782";2019-02-24;872
"2783";2019-02-25;2207
"2784";2019-02-26;2613
"2785";2019-02-27;2607
"2786";2019-02-28;2650
"2787";2019-03-01;1258
"2788";2019-03-02;913
"2789";2019-03-03;1281
"2790";2019-03-04;1654
"2791";2019-03-05;1347
"2792";2019-03-06;2163
"2793";2019-03-07;1688
"2794";2019-03-08;1903
"2795";2019-03-09;890
"2796";2019-03-10;518
"2797";2019-03-11;1302
"2798";2019-03-12;2127
"2799";2019-03-13;1861
"2800";2019-03-14;1466
"2801";2019-03-15;1024
"2802";2019-03-16;1442
"2803";2019-03-17;1868
"2804";2019-03-18;1972
"2805";2019-03-19;2519
"2806";2019-03-20;2798
"2807";2019-03-21;2963
"2808";2019-03-22;2939
"2809";2019-03-23;2411
"2810";2019-03-24;2238
"2811";2019-03-25;2294
"2812";2019-03-26;2465
"2813";2019-03-27;1835
"2814";2019-03-28;2708
"2815";2019-03-29;3067
"2816";2019-03-30;2760
"2817";2019-03-31;2582
"2818";2019-04-01;3449
"2819";2019-04-02;3899
"2820";2019-04-03;3719
"2821";2019-04-04;3141
"2822";2019-04-05;2558
"2823";2019-04-06;2334
"2824";2019-04-07;2312
"2825";2019-04-08;2591
"2826";2019-04-09;3086
"2827";2019-04-10;2538
"2828";2019-04-11;2716
"2829";2019-04-12;2650
"2830";2019-04-13;1840
"2831";2019-04-14;1310
"2832";2019-04-15;2903
"2833";2019-04-16;3390
"2834";2019-04-17;3502
"2835";2019-04-18;3280
"2836";2019-04-19;2292
"2837";2019-04-20;2399
"2838";2019-04-21;1832
"2839";2019-04-22;2155
"2840";2019-04-23;3538
"2841";2019-04-24;4055
"2842";2019-04-25;4196
"2843";2019-04-26;2256
"2844";2019-04-27;1743
"2845";2019-04-28;1519
"2846";2019-04-29;2262
"2847";2019-04-30;2195
"2848";2019-05-01;3131
"2849";2019-05-02;4105
"2850";2019-05-03;1789
"2851";2019-05-04;1439
"2852";2019-05-05;946
"2853";2019-05-06;3054
"2854";2019-05-07;3891
"2855";2019-05-08;3449
"2856";2019-05-09;3450
"2857";2019-05-10;3035
"2858";2019-05-11;1320
"2859";2019-05-12;469
"2860";2019-05-13;3314
"2861";2019-05-14;3598
"2862";2019-05-15;2978
"2863";2019-05-16;3288
"2864";2019-05-17;3957
"2865";2019-05-18;3202
"2866";2019-05-19;2884
"2867";2019-05-20;1138
"2868";2019-05-21;1141
"2869";2019-05-22;2280
"2870";2019-05-23;4150
"2871";2019-05-24;4539
"2872";2019-05-25;2961
"2873";2019-05-26;2669
"2874";2019-05-27;3448
"2875";2019-05-28;1717
"2876";2019-05-29;2600
"2877";2019-05-30;2545
"2878";2019-05-31;3429
"2879";2019-06-01;3337
"2880";2019-06-02;3304
"2881";2019-06-03;5213
"2882";2019-06-04;5617
"2883";2019-06-05;5438
"2884";2019-06-06;4086
"2885";2019-06-07;4873
"2886";2019-06-08;2905
"2887";2019-06-09;2485
"2888";2019-06-10;2174
"2889";2019-06-11;3157
"2890";2019-06-12;3422
"2891";2019-06-13;4420
"2892";2019-06-14;4356
"2893";2019-06-15;2676
"2894";2019-06-16;1842
"2895";2019-06-17;4427
"2896";2019-06-18;4717
"2897";2019-06-19;4539
"2898";2019-06-20;1807
"2899";2019-06-21;2838
"2900";2019-06-22;2031
"2901";2019-06-23;2410
"2902";2019-06-24;5505
"2903";2019-06-25;5768
"2904";2019-06-26;5586
"2905";2019-06-27;5221
"2906";2019-06-28;5253
"2907";2019-06-29;4139
"2908";2019-06-30;3284
"2909";2019-07-01;4049
"2910";2019-07-02;4576
"2911";2019-07-03;5549
"2912";2019-07-04;5693
"2913";2019-07-05;5514
"2914";2019-07-06;3633
"2915";2019-07-07;1443
"2916";2019-07-08;3126
"2917";2019-07-09;7652
"2918";2019-07-10;5758
"2919";2019-07-11;3925
"2920";2019-07-12;3262
"2921";2019-07-13;1785
"2922";2019-07-14;1599
"2923";2019-07-15;4838
"2924";2019-07-16;5796
"2925";2019-07-17;5708
"2926";2019-07-18;5713
"2927";2019-07-19;5068
"2928";2019-07-20;3772
"2929";2019-07-21;2026
"2930";2019-07-22;5662
"2931";2019-07-23;6241
"2932";2019-07-24;5829
"2933";2019-07-25;5662
"2934";2019-07-26;5235
"2935";2019-07-27;2696
"2936";2019-07-28;1353
"2937";2019-07-29;2381
"2938";2019-07-30;5081
"2939";2019-07-31;3259
"2940";2019-08-01;4752
"2941";2019-08-02;4279
"2942";2019-08-03;2402
"2943";2019-08-04;3091
"2944";2019-08-05;4528
"2945";2019-08-06;3899
"2946";2019-08-07;3054
"2947";2019-08-08;4411
"2948";2019-08-09;4517
"2949";2019-08-10;1868
"2950";2019-08-11;2848
"2951";2019-08-12;1569
"2952";2019-08-13;3007
"2953";2019-08-14;3791
"2954";2019-08-15;1459
"2955";2019-08-16;3189
"2956";2019-08-17;2436
"2957";2019-08-18;2757
"2958";2019-08-19;2152
"2959";2019-08-20;1652
"2960";2019-08-21;2760
"2961";2019-08-22;3256
"2962";2019-08-23;3147
"2963";2019-08-24;2918
"2964";2019-08-25;2260
"2965";2019-08-26;3499
"2966";2019-08-27;4154
"2967";2019-08-28;4106
"2968";2019-08-29;3429
"2969";2019-08-30;4000
"2970";2019-08-31;3054
"2971";2019-09-01;2389
"2972";2019-09-02;2054
"2973";2019-09-03;4295
"2974";2019-09-04;4548
"2975";2019-09-05;2214
"2976";2019-09-06;2533
"2977";2019-09-07;1502
"2978";2019-09-08;588
"2979";2019-09-09;2099
"2980";2019-09-10;4305
"2981";2019-09-11;4458
"2982";2019-09-12;4664
"2983";2019-09-13;4776
"2984";2019-09-14;3357
"2985";2019-09-15;3320
"2986";2019-09-16;4718
"2987";2019-09-17;4458
"2988";2019-09-18;4598
"2989";2019-09-19;4484
"2990";2019-09-20;4294
"2991";2019-09-21;3318
"2992";2019-09-22;2573
"2993";2019-09-23;2046
"2994";2019-09-24;4324
"2995";2019-09-25;3850
"2996";2019-09-26;3648
"2997";2019-09-27;4106
"2998";2019-09-28;2562
"2999";2019-09-29;3265
"3000";2019-09-30;3701
"3001";2019-10-01;4943
"3002";2019-10-02;2494
"3003";2019-10-03;1850
"3004";2019-10-04;2647
"3005";2019-10-05;1163
"3006";2019-10-06;1484
"3007";2019-10-07;2119
"3008";2019-10-08;3572
"3009";2019-10-09;1694
"3010";2019-10-10;2937
"3011";2019-10-11;3826
"3012";2019-10-12;3027
"3013";2019-10-13;2793
"3014";2019-10-14;4521
"3015";2019-10-15;4645
"3016";2019-10-16;4047
"3017";2019-10-17;4337
"3018";2019-10-18;3912
"3019";2019-10-19;2445
"3020";2019-10-20;2574
"3021";2019-10-21;3962
"3022";2019-10-22;4141
"3023";2019-10-23;3987
"3024";2019-10-24;4061
"3025";2019-10-25;3833
"3026";2019-10-26;2884
"3027";2019-10-27;2479
"3028";2019-10-28;1779
"3029";2019-10-29;1916
"3030";2019-10-30;2358
"3031";2019-10-31;2336
"3032";2019-11-01;1072
"3033";2019-11-02;1619
"3034";2019-11-03;1149
"3035";2019-11-04;3116
"3036";2019-11-05;2681
"3037";2019-11-06;3213
"3038";2019-11-07;3418
"3039";2019-11-08;2453
"3040";2019-11-09;1726
"3041";2019-11-10;1247
"3042";2019-11-11;2844
"3043";2019-11-12;2790
"3044";2019-11-13;2058
"3045";2019-11-14;2921
"3046";2019-11-15;2667
"3047";2019-11-16;1577
"3048";2019-11-17;1026
"3049";2019-11-18;2978
"3050";2019-11-19;3143
"3051";2019-11-20;2568
"3052";2019-11-21;2874
"3053";2019-11-22;2862
"3054";2019-11-23;2005
"3055";2019-11-24;1453
"3056";2019-11-25;2908
"3057";2019-11-26;3220
"3058";2019-11-27;2804
"3059";2019-11-28;2726
"3060";2019-11-29;2046
"3061";2019-11-30;1657
"3062";2019-12-01;986
"3063";2019-12-02;2124
"3064";2019-12-03;2645
"3065";2019-12-04;2576
"3066";2019-12-05;2482
"3067";2019-12-06;2409
"3068";2019-12-07;1491
"3069";2019-12-08;1303
"3070";2019-12-09;2671
"3071";2019-12-10;2684
"3072";2019-12-11;2603
"3073";2019-12-12;2095
"3074";2019-12-13;2009
"3075";2019-12-14;1309
"3076";2019-12-15;1390
"3077";2019-12-16;2830
"3078";2019-12-17;3104
"3079";2019-12-18;3148
"3080";2019-12-19;3078
"3081";2019-12-20;2854
"3082";2019-12-21;1039
"3083";2019-12-22;919
"3084";2019-12-23;1168
"3085";2019-12-24;653
"3086";2019-12-25;281
"3087";2019-12-26;618
"3088";2019-12-27;644
"3089";2019-12-28;909
"3090";2019-12-29;635
"3091";2019-12-30;1252
"3092";2019-12-31;906
"3093";2020-01-01;625
"3094";2020-01-02;1325
"3095";2020-01-03;1357
"3096";2020-01-04;803
