"";"year";"month";"day";"ice";"date"
"8884";1996;4;27;13853200;1996-04-27
"8885";1996;4;28;13812100;1996-04-28
"8886";1996;4;29;13709400;1996-04-29
"8887";1996;4;30;13575800;1996-04-30
"8888";1996;5;1;13586100;1996-05-01
"8889";1996;5;2;13565500;1996-05-02
"8890";1996;5;3;13555300;1996-05-03
"8891";1996;5;4;13524400;1996-05-04
"8892";1996;5;5;13503900;1996-05-05
"8893";1996;5;6;13473100;1996-05-06
"8894";1996;5;7;13349800;1996-05-07
"8895";1996;5;8;13380600;1996-05-08
"8896";1996;5;9;13319000;1996-05-09
"8897";1996;5;10;13298500;1996-05-10
"8898";1996;5;11;13185500;1996-05-11
"8899";1996;5;12;13134100;1996-05-12
"8900";1996;5;13;13123800;1996-05-13
"8901";1996;5;14;13093000;1996-05-14
"8902";1996;5;15;13051900;1996-05-15
"8903";1996;5;16;13082700;1996-05-16
"8904";1996;5;17;13082700;1996-05-17
"8905";1996;5;18;13103300;1996-05-18
"8906";1996;5;19;13093000;1996-05-19
"8907";1996;5;20;13093000;1996-05-20
"8908";1996;5;21;13072500;1996-05-21
"8909";1996;5;22;13021100;1996-05-22
"8910";1996;5;23;13010800;1996-05-23
"8911";1996;5;24;12949200;1996-05-24
"8912";1996;5;25;12887600;1996-05-25
"8913";1996;5;26;12836200;1996-05-26
"8914";1996;5;27;12836200;1996-05-27
"8915";1996;5;28;12877300;1996-05-28
"8916";1996;5;29;12825900;1996-05-29
"8917";1996;5;30;12723200;1996-05-30
"8918";1996;5;31;12682100;1996-05-31
"8919";1996;6;1;12569100;1996-06-01
"8920";1996;6;2;12569100;1996-06-02
"8921";1996;6;3;12528000;1996-06-03
"8922";1996;6;4;12507500;1996-06-04
"8923";1996;6;5;12497200;1996-06-05
"8924";1996;6;6;12486900;1996-06-06
"8925";1996;6;7;12425300;1996-06-07
"8926";1996;6;8;12394500;1996-06-08
"8927";1996;6;9;12343100;1996-06-09
"8928";1996;6;10;12312300;1996-06-10
"8929";1996;6;11;12312300;1996-06-11
"8930";1996;6;12;12260900;1996-06-12
"8931";1996;6;13;12271200;1996-06-13
"8932";1996;6;14;12250700;1996-06-14
"8933";1996;6;15;12219800;1996-06-15
"8934";1996;6;16;12209600;1996-06-16
"8935";1996;6;17;12147900;1996-06-17
"8936";1996;6;18;12096600;1996-06-18
"8937";1996;6;19;12076000;1996-06-19
"8938";1996;6;20;12076000;1996-06-20
"8939";1996;6;21;12065800;1996-06-21
"8940";1996;6;22;12034900;1996-06-22
"8941";1996;6;23;11921900;1996-06-23
"8942";1996;6;24;11901400;1996-06-24
"8943";1996;6;25;11870600;1996-06-25
"8944";1996;6;26;11798700;1996-06-26
"8945";1996;6;27;11767900;1996-06-27
"8946";1996;6;28;11696000;1996-06-28
"8947";1996;6;29;11644600;1996-06-29
"8948";1996;6;30;11644600;1996-06-30
"8949";1996;7;1;11295300;1996-07-01
"8950";1996;7;2;11264500;1996-07-02
"8951";1996;7;3;11192600;1996-07-03
"8952";1996;7;4;11172000;1996-07-04
"8953";1996;7;5;11079600;1996-07-05
"8954";1996;7;6;10997400;1996-07-06
"8955";1996;7;7;10905000;1996-07-07
"8956";1996;7;8;10894700;1996-07-08
"8957";1996;7;9;10853600;1996-07-09
"8958";1996;7;10;10771400;1996-07-10
"8959";1996;7;11;10658400;1996-07-11
"8960";1996;7;12;10483800;1996-07-12
"8961";1996;7;13;10381100;1996-07-13
"8962";1996;7;14;10268100;1996-07-14
"8963";1996;7;15;10216700;1996-07-15
"8964";1996;7;16;10185900;1996-07-16
"8965";1996;7;17;10175600;1996-07-17
"8966";1996;7;18;10011300;1996-07-18
"8967";1996;7;19;9990710;1996-07-19
"8968";1996;7;20;9846900;1996-07-20
"8969";1996;7;21;9692810;1996-07-21
"8970";1996;7;22;9620900;1996-07-22
"8971";1996;7;23;9528450;1996-07-23
"8972";1996;7;24;9477090;1996-07-24
"8973";1996;7;25;9374360;1996-07-25
"8974";1996;7;26;9312730;1996-07-26
"8975";1996;7;27;9271640;1996-07-27
"8976";1996;7;28;9179180;1996-07-28
"8977";1996;7;29;9086730;1996-07-29
"8978";1996;7;30;9014820;1996-07-30
"8979";1996;7;31;8942920;1996-07-31
"8980";1996;8;1;8912100;1996-08-01
"8981";1996;8;2;8829920;1996-08-02
"8982";1996;8;3;8778560;1996-08-03
"8983";1996;8;4;8706650;1996-08-04
"8984";1996;8;5;8645020;1996-08-05
"8985";1996;8;6;8686100;1996-08-06
"8986";1996;8;7;8614200;1996-08-07
"8987";1996;8;8;8603920;1996-08-08
"8988";1996;8;9;8521740;1996-08-09
"8989";1996;8;10;8470380;1996-08-10
"8990";1996;8;11;8388200;1996-08-11
"8991";1996;8;12;8357380;1996-08-12
"8992";1996;8;13;8326570;1996-08-13
"8993";1996;8;14;8223840;1996-08-14
"8994";1996;8;15;8182750;1996-08-15
"8995";1996;8;16;8141660;1996-08-16
"8996";1996;8;17;8141660;1996-08-17
"8997";1996;8;18;7997850;1996-08-18
"8998";1996;8;19;8018390;1996-08-19
"8999";1996;8;20;7967030;1996-08-20
"9000";1996;8;21;7905400;1996-08-21
"9001";1996;8;22;7884850;1996-08-22
"9002";1996;8;23;7843760;1996-08-23
"9003";1996;8;24;7792400;1996-08-24
"9004";1996;8;25;7720490;1996-08-25
"9005";1996;8;26;7597220;1996-08-26
"9006";1996;8;27;7586950;1996-08-27
"9007";1996;8;28;7566400;1996-08-28
"9008";1996;8;29;7453400;1996-08-29
"9009";1996;8;30;7453400;1996-08-30
"9010";1996;8;31;7432860;1996-08-31
"9011";1996;9;1;7360950;1996-09-01
"9012";1996;9;2;7319860;1996-09-02
"9013";1996;9;3;7258230;1996-09-03
"9014";1996;9;4;7258230;1996-09-04
"9015";1996;9;5;7217140;1996-09-05
"9016";1996;9;6;7237680;1996-09-06
"9017";1996;9;7;7247960;1996-09-07
"9018";1996;9;8;7176050;1996-09-08
"9019";1996;9;9;7165780;1996-09-09
"9020";1996;9;10;7134960;1996-09-10
"9021";1996;9;11;7196590;1996-09-11
"9022";1996;9;12;7258230;1996-09-12
"9023";1996;9;13;7371220;1996-09-13
"9024";1996;9;14;7402040;1996-09-14
"9025";1996;9;15;7473950;1996-09-15
"9026";1996;9;16;7515040;1996-09-16
"9027";1996;9;17;7504770;1996-09-17
"9028";1996;9;18;7597220;1996-09-18
"9029";1996;9;19;7679400;1996-09-19
"9030";1996;9;20;7771850;1996-09-20
"9031";1996;9;21;7854030;1996-09-21
"9032";1996;9;22;7823220;1996-09-22
"9033";1996;9;23;7874580;1996-09-23
"9034";1996;9;24;7915670;1996-09-24
"9035";1996;9;25;7946480;1996-09-25
"9036";1996;9;26;8080030;1996-09-26
"9037";1996;9;27;8203300;1996-09-27
"9038";1996;9;28;8213570;1996-09-28
"9039";1996;9;29;8182750;1996-09-29
"9040";1996;9;30;8162210;1996-09-30
"9041";1996;10;1;8275200;1996-10-01
"9042";1996;10;2;8336840;1996-10-02
"9043";1996;10;3;8306020;1996-10-03
"9044";1996;10;4;8357380;1996-10-04
"9045";1996;10;5;8480660;1996-10-05
"9046";1996;10;6;8706650;1996-10-06
"9047";1996;10;7;8778560;1996-10-07
"9048";1996;10;8;8912100;1996-10-08
"9049";1996;10;9;8922370;1996-10-09
"9050";1996;10;10;8973740;1996-10-10
"9051";1996;10;11;8984010;1996-10-11
"9052";1996;10;12;9055920;1996-10-12
"9053";1996;10;13;9138100;1996-10-13
"9054";1996;10;14;9138100;1996-10-14
"9055";1996;10;15;9220280;1996-10-15
"9056";1996;10;16;9353820;1996-10-16
"9057";1996;10;17;9343550;1996-10-17
"9058";1996;10;18;9394910;1996-10-18
"9059";1996;10;19;9456540;1996-10-19
"9060";1996;10;20;9487360;1996-10-20
"9061";1996;10;21;9446270;1996-10-21
"9062";1996;10;22;9446270;1996-10-22
"9063";1996;10;23;9600360;1996-10-23
"9064";1996;10;24;9641450;1996-10-24
"9065";1996;10;25;9661990;1996-10-25
"9066";1996;10;26;9661990;1996-10-26
"9067";1996;10;27;9754450;1996-10-27
"9068";1996;10;28;9785260;1996-10-28
"9069";1996;10;29;9703080;1996-10-29
"9070";1996;10;30;9774990;1996-10-30
"9071";1996;10;31;9857170;1996-10-31
"9072";1996;11;1;9857170;1996-11-01
"9073";1996;11;2;9908530;1996-11-02
"9074";1996;11;3;9929080;1996-11-03
"9075";1996;11;4;9939350;1996-11-04
"9076";1996;11;5;9898260;1996-11-05
"9077";1996;11;6;9918810;1996-11-06
"9078";1996;11;7;10052400;1996-11-07
"9079";1996;11;8;10052400;1996-11-08
"9080";1996;11;9;10062600;1996-11-09
"9081";1996;11;10;10103700;1996-11-10
"9082";1996;11;11;10062600;1996-11-11
"9083";1996;11;12;10144800;1996-11-12
"9084";1996;11;13;10227000;1996-11-13
"9085";1996;11;14;10381100;1996-11-14
"9086";1996;11;15;10381100;1996-11-15
"9087";1996;11;16;10278300;1996-11-16
"9088";1996;11;17;10360500;1996-11-17
"9089";1996;11;18;10514600;1996-11-18
"9090";1996;11;19;10555700;1996-11-19
"9091";1996;11;20;10637900;1996-11-20
"9092";1996;11;21;10833100;1996-11-21
"9093";1996;11;22;10792000;1996-11-22
"9094";1996;11;23;10863900;1996-11-23
"9095";1996;11;24;10915200;1996-11-24
"9096";1996;11;25;10956300;1996-11-25
"9097";1996;11;26;11161800;1996-11-26
"9098";1996;11;27;11192600;1996-11-27
"9099";1996;11;28;11305600;1996-11-28
"9100";1996;11;29;11428900;1996-11-29
"9101";1996;11;30;11521300;1996-11-30
"9102";1996;12;1;11634300;1996-12-01
"9103";1996;12;2;11798700;1996-12-02
"9104";1996;12;3;11767900;1996-12-03
"9105";1996;12;4;11942500;1996-12-04
"9106";1996;12;5;12147900;1996-12-05
"9107";1996;12;6;12189000;1996-12-06
"9108";1996;12;7;12260900;1996-12-07
"9109";1996;12;8;12332800;1996-12-08
"9110";1996;12;9;12373900;1996-12-09
"9111";1996;12;10;12394500;1996-12-10
"9112";1996;12;11;12517800;1996-12-11
"9113";1996;12;12;12671800;1996-12-12
"9114";1996;12;13;12774600;1996-12-13
"9115";1996;12;14;12949200;1996-12-14
"9116";1996;12;15;12846500;1996-12-15
"9117";1996;12;16;12938900;1996-12-16
"9118";1996;12;17;13041600;1996-12-17
"9119";1996;12;18;13154600;1996-12-18
"9120";1996;12;19;13195700;1996-12-19
"9121";1996;12;20;13277900;1996-12-20
"9122";1996;12;21;13360100;1996-12-21
"9123";1996;12;22;13339600;1996-12-22
"9124";1996;12;23;13452600;1996-12-23
"9125";1996;12;24;13596400;1996-12-24
"9126";1996;12;25;13678500;1996-12-25
"9127";1996;12;26;13637400;1996-12-26
"9128";1996;12;27;13565500;1996-12-27
"9129";1996;12;28;13555300;1996-12-28
"9130";1996;12;29;13678500;1996-12-29
"9131";1996;12;30;13729900;1996-12-30
"9132";1996;12;31;13699100;1996-12-31
"9133";1997;1;1;13586100;1997-01-01
"9134";1997;1;2;13719600;1997-01-02
"9135";1997;1;3;13760700;1997-01-03
"9136";1997;1;4;13781300;1997-01-04
"9137";1997;1;5;13945600;1997-01-05
"9138";1997;1;6;14038100;1997-01-06
"9139";1997;1;7;14120300;1997-01-07
"9140";1997;1;8;14233300;1997-01-08
"9141";1997;1;9;14171600;1997-01-09
"9142";1997;1;10;14151100;1997-01-10
"9143";1997;1;11;14171600;1997-01-11
"9144";1997;1;12;14192200;1997-01-12
"9145";1997;1;13;14274400;1997-01-13
"9146";1997;1;14;14253800;1997-01-14
"9147";1997;1;15;14233300;1997-01-15
"9148";1997;1;16;14305200;1997-01-16
"9149";1997;1;17;14336000;1997-01-17
"9150";1997;1;18;14459200;1997-01-18
"9151";1997;1;19;14520900;1997-01-19
"9152";1997;1;20;14633900;1997-01-20
"9153";1997;1;21;14551700;1997-01-21
"9154";1997;1;22;14603100;1997-01-22
"9155";1997;1;23;14695500;1997-01-23
"9156";1997;1;24;14644200;1997-01-24
"9157";1997;1;25;14695500;1997-01-25
"9158";1997;1;26;14716100;1997-01-26
"9159";1997;1;27;14613300;1997-01-27
"9160";1997;1;28;14613300;1997-01-28
"9161";1997;1;29;14716100;1997-01-29
"9162";1997;1;30;14788000;1997-01-30
"9163";1997;1;31;14829100;1997-01-31
"9164";1997;2;1;14931800;1997-02-01
"9165";1997;2;2;14962600;1997-02-02
"9166";1997;2;3;15065300;1997-02-03
"9167";1997;2;4;15147500;1997-02-04
"9168";1997;2;5;15229700;1997-02-05
"9169";1997;2;6;15311900;1997-02-06
"9170";1997;2;7;15301600;1997-02-07
"9171";1997;2;8;15342700;1997-02-08
"9172";1997;2;9;15291300;1997-02-09
"9173";1997;2;10;15394000;1997-02-10
"9174";1997;2;11;15363200;1997-02-11
"9175";1997;2;12;15353000;1997-02-12
"9176";1997;2;13;15414600;1997-02-13
"9177";1997;2;14;15455700;1997-02-14
"9178";1997;2;15;15496800;1997-02-15
"9179";1997;2;16;15558400;1997-02-16
"9180";1997;2;17;15537900;1997-02-17
"9181";1997;2;18;15486500;1997-02-18
"9182";1997;2;19;15404300;1997-02-19
"9183";1997;2;20;15394000;1997-02-20
"9184";1997;2;21;15424900;1997-02-21
"9185";1997;2;22;15435100;1997-02-22
"9186";1997;2;23;15383800;1997-02-23
"9187";1997;2;24;15394000;1997-02-24
"9188";1997;2;25;15363200;1997-02-25
"9189";1997;2;26;15353000;1997-02-26
"9190";1997;2;27;15414600;1997-02-27
"9191";1997;2;28;15568700;1997-02-28
"9192";1997;3;1;15527600;1997-03-01
"9193";1997;3;2;15517300;1997-03-02
"9194";1997;3;3;15363200;1997-03-03
"9195";1997;3;4;15311900;1997-03-04
"9196";1997;3;5;15281000;1997-03-05
"9197";1997;3;6;15332400;1997-03-06
"9198";1997;3;7;15342700;1997-03-07
"9199";1997;3;8;15322100;1997-03-08
"9200";1997;3;9;15291300;1997-03-09
"9201";1997;3;10;15322100;1997-03-10
"9202";1997;3;11;15383800;1997-03-11
"9203";1997;3;12;15373500;1997-03-12
"9204";1997;3;13;15455700;1997-03-13
"9205";1997;3;14;15455700;1997-03-14
"9206";1997;3;15;15507000;1997-03-15
"9207";1997;3;16;15476200;1997-03-16
"9208";1997;3;17;15537900;1997-03-17
"9209";1997;3;18;15548100;1997-03-18
"9210";1997;3;19;15558400;1997-03-19
"9211";1997;3;20;15630300;1997-03-20
"9212";1997;3;21;15609800;1997-03-21
"9213";1997;3;22;15496800;1997-03-22
"9214";1997;3;23;15568700;1997-03-23
"9215";1997;3;24;15548100;1997-03-24
"9216";1997;3;25;15558400;1997-03-25
"9217";1997;3;26;15466000;1997-03-26
"9218";1997;3;27;15240000;1997-03-27
"9219";1997;3;28;15168000;1997-03-28
"9220";1997;3;29;15219400;1997-03-29
"9221";1997;3;30;15270800;1997-03-30
"9222";1997;3;31;15240000;1997-03-31
"9223";1997;4;1;15168000;1997-04-01
"9224";1997;4;2;15188600;1997-04-02
"9225";1997;4;3;15106400;1997-04-03
"9226";1997;4;4;15065300;1997-04-04
"9227";1997;4;5;15044800;1997-04-05
"9228";1997;4;6;15075600;1997-04-06
"9229";1997;4;7;15147500;1997-04-07
"9230";1997;4;8;15044800;1997-04-08
"9231";1997;4;9;14880400;1997-04-09
"9232";1997;4;10;14767400;1997-04-10
"9233";1997;4;11;14664700;1997-04-11
"9234";1997;4;12;14582500;1997-04-12
"9235";1997;4;13;14592800;1997-04-13
"9236";1997;4;14;14510600;1997-04-14
"9237";1997;4;15;14479800;1997-04-15
"9238";1997;4;16;14407900;1997-04-16
"9239";1997;4;17;14325700;1997-04-17
"9240";1997;4;18;14284600;1997-04-18
"9241";1997;4;19;14264100;1997-04-19
"9242";1997;4;20;14253800;1997-04-20
"9243";1997;4;21;14233300;1997-04-21
"9244";1997;4;22;14171600;1997-04-22
"9245";1997;4;23;14161400;1997-04-23
"9246";1997;4;24;14099700;1997-04-24
"9247";1997;4;25;14161400;1997-04-25
"9248";1997;4;26;14140800;1997-04-26
"9249";1997;4;27;14140800;1997-04-27
"9250";1997;4;28;14120300;1997-04-28
"9251";1997;4;29;14068900;1997-04-29
"9252";1997;4;30;13997000;1997-04-30
"9253";1997;5;1;13966200;1997-05-01
"9254";1997;5;2;13925100;1997-05-02
"9255";1997;5;3;13884000;1997-05-03
"9256";1997;5;4;13925100;1997-05-04
"9257";1997;5;5;13853200;1997-05-05
"9258";1997;5;6;13812100;1997-05-06
"9259";1997;5;7;13709400;1997-05-07
"9260";1997;5;8;13606600;1997-05-08
"9261";1997;5;9;13524400;1997-05-09
"9262";1997;5;10;13555300;1997-05-10
"9263";1997;5;11;13514200;1997-05-11
"9264";1997;5;12;13421700;1997-05-12
"9265";1997;5;13;13370400;1997-05-13
"9266";1997;5;14;13339600;1997-05-14
"9267";1997;5;15;13236800;1997-05-15
"9268";1997;5;16;13257400;1997-05-16
"9269";1997;5;17;13123800;1997-05-17
"9270";1997;5;18;13031400;1997-05-18
"9271";1997;5;19;13082700;1997-05-19
"9272";1997;5;20;12949200;1997-05-20
"9273";1997;5;21;12805400;1997-05-21
"9274";1997;5;22;12805400;1997-05-22
"9275";1997;5;23;12836200;1997-05-23
"9276";1997;5;24;12815600;1997-05-24
"9277";1997;5;25;12795100;1997-05-25
"9278";1997;5;26;12784800;1997-05-26
"9279";1997;5;27;12733500;1997-05-27
"9280";1997;5;28;12651300;1997-05-28
"9281";1997;5;29;12651300;1997-05-29
"9282";1997;5;30;12641000;1997-05-30
"9283";1997;5;31;12548600;1997-05-31
"9284";1997;6;1;12353400;1997-06-01
"9285";1997;6;2;12343100;1997-06-02
"9286";1997;6;3;12343100;1997-06-03
"9287";1997;6;4;12291800;1997-06-04
"9288";1997;6;5;12291800;1997-06-05
"9289";1997;6;6;12291800;1997-06-06
"9290";1997;6;7;12291800;1997-06-07
"9291";1997;6;8;12343100;1997-06-08
"9292";1997;6;9;12271200;1997-06-09
"9293";1997;6;10;12240400;1997-06-10
"9294";1997;6;11;12096600;1997-06-11
"9295";1997;6;12;12065800;1997-06-12
"9296";1997;6;13;12045200;1997-06-13
"9297";1997;6;14;12034900;1997-06-14
"9298";1997;6;15;11942500;1997-06-15
"9299";1997;6;16;11860300;1997-06-16
"9300";1997;6;17;11757600;1997-06-17
"9301";1997;6;18;11737000;1997-06-18
"9302";1997;6;19;11654900;1997-06-19
"9303";1997;6;20;11562400;1997-06-20
"9304";1997;6;21;11511000;1997-06-21
"9305";1997;6;22;11449400;1997-06-22
"9306";1997;6;23;11408300;1997-06-23
"9307";1997;6;24;11398000;1997-06-24
"9308";1997;6;25;11326100;1997-06-25
"9309";1997;6;26;11202900;1997-06-26
"9310";1997;6;27;11110400;1997-06-27
"9311";1997;6;28;11018000;1997-06-28
"9312";1997;6;29;10925500;1997-06-29
"9313";1997;6;30;10843300;1997-06-30
"9314";1997;7;1;10679000;1997-07-01
"9315";1997;7;2;10586500;1997-07-02
"9316";1997;7;3;10555700;1997-07-03
"9317";1997;7;4;10494100;1997-07-04
"9318";1997;7;5;10391300;1997-07-05
"9319";1997;7;6;10319400;1997-07-06
"9320";1997;7;7;10227000;1997-07-07
"9321";1997;7;8;10134500;1997-07-08
"9322";1997;7;9;10083200;1997-07-09
"9323";1997;7;10;9939350;1997-07-10
"9324";1997;7;11;9723630;1997-07-11
"9325";1997;7;12;9733900;1997-07-12
"9326";1997;7;13;9651720;1997-07-13
"9327";1997;7;14;9497630;1997-07-14
"9328";1997;7;15;9353820;1997-07-15
"9329";1997;7;16;9302460;1997-07-16
"9330";1997;7;17;9302460;1997-07-17
"9331";1997;7;18;9220280;1997-07-18
"9332";1997;7;19;9086730;1997-07-19
"9333";1997;7;20;9076460;1997-07-20
"9334";1997;7;21;9025100;1997-07-21
"9335";1997;7;22;8932640;1997-07-22
"9336";1997;7;23;8727200;1997-07-23
"9337";1997;7;24;8665560;1997-07-24
"9338";1997;7;25;8532020;1997-07-25
"9339";1997;7;26;8511470;1997-07-26
"9340";1997;7;27;8501200;1997-07-27
"9341";1997;7;28;8511470;1997-07-28
"9342";1997;7;29;8357380;1997-07-29
"9343";1997;7;30;8223840;1997-07-30
"9344";1997;7;31;8049210;1997-07-31
"9345";1997;8;1;7946480;1997-08-01
"9346";1997;8;2;7874580;1997-08-02
"9347";1997;8;3;7823220;1997-08-03
"9348";1997;8;4;7710220;1997-08-04
"9349";1997;8;5;7751310;1997-08-05
"9350";1997;8;6;7658860;1997-08-06
"9351";1997;8;7;7535580;1997-08-07
"9352";1997;8;8;7494500;1997-08-08
"9353";1997;8;9;7453400;1997-08-09
"9354";1997;8;10;7330140;1997-08-10
"9355";1997;8;11;7360950;1997-08-11
"9356";1997;8;12;7299320;1997-08-12
"9357";1997;8;13;7247960;1997-08-13
"9358";1997;8;14;7299320;1997-08-14
"9359";1997;8;15;7278770;1997-08-15
"9360";1997;8;16;7227410;1997-08-16
"9361";1997;8;17;7196590;1997-08-17
"9362";1997;8;18;7155500;1997-08-18
"9363";1997;8;19;7196590;1997-08-19
"9364";1997;8;20;7093870;1997-08-20
"9365";1997;8;21;7134960;1997-08-21
"9366";1997;8;22;7176050;1997-08-22
"9367";1997;8;23;7093870;1997-08-23
"9368";1997;8;24;6960320;1997-08-24
"9369";1997;8;25;6857600;1997-08-25
"9370";1997;8;26;6765150;1997-08-26
"9371";1997;8;27;6754880;1997-08-27
"9372";1997;8;28;6713780;1997-08-28
"9373";1997;8;29;6682970;1997-08-29
"9374";1997;8;30;6662420;1997-08-30
"9375";1997;8;31;6672700;1997-08-31
"9376";1997;9;1;6724060;1997-09-01
"9377";1997;9;2;6652150;1997-09-02
"9378";1997;9;3;6600790;1997-09-03
"9379";1997;9;4;6621330;1997-09-04
"9380";1997;9;5;6662420;1997-09-05
"9381";1997;9;6;6652150;1997-09-06
"9382";1997;9;7;6693240;1997-09-07
"9383";1997;9;8;6693240;1997-09-08
"9384";1997;9;9;6662420;1997-09-09
"9385";1997;9;10;6693240;1997-09-10
"9386";1997;9;11;6703510;1997-09-11
"9387";1997;9;12;6631600;1997-09-12
"9388";1997;9;13;6662420;1997-09-13
"9389";1997;9;14;6672700;1997-09-14
"9390";1997;9;15;6672700;1997-09-15
"9391";1997;9;16;6621330;1997-09-16
"9392";1997;9;17;6652150;1997-09-17
"9393";1997;9;18;6631600;1997-09-18
"9394";1997;9;19;6621330;1997-09-19
"9395";1997;9;20;6590520;1997-09-20
"9396";1997;9;21;6631600;1997-09-21
"9397";1997;9;22;6600790;1997-09-22
"9398";1997;9;23;6600790;1997-09-23
"9399";1997;9;24;6662420;1997-09-24
"9400";1997;9;25;6713780;1997-09-25
"9401";1997;9;26;6693240;1997-09-26
"9402";1997;9;27;6724060;1997-09-27
"9403";1997;9;28;6765150;1997-09-28
"9404";1997;9;29;6878140;1997-09-29
"9405";1997;9;30;6857600;1997-09-30
"9406";1997;10;1;7063050;1997-10-01
"9407";1997;10;2;7104140;1997-10-02
"9408";1997;10;3;7217140;1997-10-03
"9409";1997;10;4;7330140;1997-10-04
"9410";1997;10;5;7432860;1997-10-05
"9411";1997;10;6;7350680;1997-10-06
"9412";1997;10;7;7402040;1997-10-07
"9413";1997;10;8;7525310;1997-10-08
"9414";1997;10;9;7741040;1997-10-09
"9415";1997;10;10;7833490;1997-10-10
"9416";1997;10;11;7823220;1997-10-11
"9417";1997;10;12;7977300;1997-10-12
"9418";1997;10;13;8121120;1997-10-13
"9419";1997;10;14;8326570;1997-10-14
"9420";1997;10;15;8264930;1997-10-15
"9421";1997;10;16;8306020;1997-10-16
"9422";1997;10;17;8449840;1997-10-17
"9423";1997;10;18;8521740;1997-10-18
"9424";1997;10;19;8573110;1997-10-19
"9425";1997;10;20;8696380;1997-10-20
"9426";1997;10;21;8819650;1997-10-21
"9427";1997;10;22;8932640;1997-10-22
"9428";1997;10;23;8881280;1997-10-23
"9429";1997;10;24;9055920;1997-10-24
"9430";1997;10;25;9127820;1997-10-25
"9431";1997;10;26;9261370;1997-10-26
"9432";1997;10;27;9343550;1997-10-27
"9433";1997;10;28;9415450;1997-10-28
"9434";1997;10;29;9507910;1997-10-29
"9435";1997;10;30;9579810;1997-10-30
"9436";1997;10;31;9682540;1997-10-31
"9437";1997;11;1;9826350;1997-11-01
"9438";1997;11;2;9867440;1997-11-02
"9439";1997;11;3;10011300;1997-11-03
"9440";1997;11;4;10001000;1997-11-04
"9441";1997;11;5;10072900;1997-11-05
"9442";1997;11;6;10165400;1997-11-06
"9443";1997;11;7;10144800;1997-11-07
"9444";1997;11;8;10196200;1997-11-08
"9445";1997;11;9;10329700;1997-11-09
"9446";1997;11;10;10432400;1997-11-10
"9447";1997;11;11;10494100;1997-11-11
"9448";1997;11;12;10514600;1997-11-12
"9449";1997;11;13;10586500;1997-11-13
"9450";1997;11;14;10750900;1997-11-14
"9451";1997;11;15;10637900;1997-11-15
"9452";1997;11;16;10607100;1997-11-16
"9453";1997;11;17;10617300;1997-11-17
"9454";1997;11;18;10781700;1997-11-18
"9455";1997;11;19;10812500;1997-11-19
"9456";1997;11;20;10884400;1997-11-20
"9457";1997;11;21;10976900;1997-11-21
"9458";1997;11;22;11028200;1997-11-22
"9459";1997;11;23;11059000;1997-11-23
"9460";1997;11;24;11213100;1997-11-24
"9461";1997;11;25;11357000;1997-11-25
"9462";1997;11;26;11552100;1997-11-26
"9463";1997;11;27;11696000;1997-11-27
"9464";1997;11;28;11860300;1997-11-28
"9465";1997;11;29;11963000;1997-11-29
"9466";1997;11;30;12065800;1997-11-30
"9467";1997;12;1;12250700;1997-12-01
"9468";1997;12;2;12353400;1997-12-02
"9469";1997;12;3;12322600;1997-12-03
"9470";1997;12;4;12363700;1997-12-04
"9471";1997;12;5;12456100;1997-12-05
"9472";1997;12;6;12528000;1997-12-06
"9473";1997;12;7;12558800;1997-12-07
"9474";1997;12;8;12723200;1997-12-08
"9475";1997;12;9;12743700;1997-12-09
"9476";1997;12;10;12723200;1997-12-10
"9477";1997;12;11;12795100;1997-12-11
"9478";1997;12;12;12712900;1997-12-12
"9479";1997;12;13;12795100;1997-12-13
"9480";1997;12;14;12938900;1997-12-14
"9481";1997;12;15;13010800;1997-12-15
"9482";1997;12;16;13041600;1997-12-16
"9483";1997;12;17;13123800;1997-12-17
"9484";1997;12;18;13175200;1997-12-18
"9485";1997;12;19;13267600;1997-12-19
"9486";1997;12;20;13360100;1997-12-20
"9487";1997;12;21;13370400;1997-12-21
"9488";1997;12;22;13411500;1997-12-22
"9489";1997;12;23;13462800;1997-12-23
"9490";1997;12;24;13606600;1997-12-24
"9491";1997;12;25;13647700;1997-12-25
"9492";1997;12;26;13688800;1997-12-26
"9493";1997;12;27;13729900;1997-12-27
"9494";1997;12;28;13853200;1997-12-28
"9495";1997;12;29;13853200;1997-12-29
"9496";1997;12;30;14099700;1997-12-30
"9497";1997;12;31;13945600;1997-12-31
"9498";1998;1;1;13955900;1998-01-01
"9499";1998;1;2;14027800;1998-01-02
"9500";1998;1;3;14192200;1998-01-03
"9501";1998;1;4;14223000;1998-01-04
"9502";1998;1;5;14192200;1998-01-05
"9503";1998;1;6;14233300;1998-01-06
"9504";1998;1;7;14264100;1998-01-07
"9505";1998;1;8;14274400;1998-01-08
"9506";1998;1;9;14397600;1998-01-09
"9507";1998;1;10;14377100;1998-01-10
"9508";1998;1;11;14407900;1998-01-11
"9509";1998;1;12;14459200;1998-01-12
"9510";1998;1;13;14531200;1998-01-13
"9511";1998;1;14;14603100;1998-01-14
"9512";1998;1;15;14654400;1998-01-15
"9513";1998;1;16;14633900;1998-01-16
"9514";1998;1;17;14695500;1998-01-17
"9515";1998;1;18;14757200;1998-01-18
"9516";1998;1;19;14767400;1998-01-19
"9517";1998;1;20;14921500;1998-01-20
"9518";1998;1;21;14921500;1998-01-21
